time,job,job_counting,city
2022-11,BRSE,26,Hồ Chí Minh
2022-12,BRSE,35,Hồ Chí Minh
2023-01,BRSE,32,Hồ Chí Minh
2023-02,BRSE,24,Hồ Chí Minh
2023-03,BRSE,24,Hồ Chí Minh
2023-04,BRSE,24,Hồ Chí Minh
2023-05,BRSE,26,Hồ Chí Minh
2023-06,BRSE,25,Hồ Chí Minh
2023-07,BRSE,28,Hồ Chí Minh
2023-08,BRSE,30,Hồ Chí Minh
2023-09,BRSE,25,Hồ Chí Minh
2023-10,BRSE,25,Hồ Chí Minh
2023-11,BRSE,25,Hồ Chí Minh
2023-12,BRSE,17,Hồ Chí Minh
2024-01,BRSE,20,Hồ Chí Minh
2024-02,BRSE,24,Hồ Chí Minh
2024-03,BRSE,29,Hồ Chí Minh
2024-04,BRSE,25,Hồ Chí Minh
2024-05,BRSE,27,Hồ Chí Minh
2015-01,BRSE,2,Đà Nẵng
2015-02,BRSE,2,Đà Nẵng
2015-03,BRSE,2,Đà Nẵng
2015-04,BRSE,2,Đà Nẵng
2015-05,BRSE,5,Đà Nẵng
2015-06,BRSE,2,Đà Nẵng
2015-07,BRSE,2,Đà Nẵng
2015-08,BRSE,2,Đà Nẵng
2015-09,BRSE,2,Đà Nẵng
2015-10,BRSE,2,Đà Nẵng
2015-11,BRSE,3,Đà Nẵng
2015-12,BRSE,2,Đà Nẵng
2016-01,BRSE,8,Đà Nẵng
2016-02,BRSE,1,Đà Nẵng
2016-03,BRSE,2,Đà Nẵng
2016-04,BRSE,2,Đà Nẵng
2016-05,BRSE,2,Đà Nẵng
2016-06,BRSE,1,Đà Nẵng
2016-07,BRSE,1,Đà Nẵng
2016-08,BRSE,3,Đà Nẵng
2016-09,BRSE,2,Đà Nẵng
2016-10,BRSE,2,Đà Nẵng
2016-11,BRSE,2,Đà Nẵng
2016-12,BRSE,1,Đà Nẵng
2017-01,BRSE,2,Đà Nẵng
2017-02,BRSE,2,Đà Nẵng
2017-03,BRSE,5,Đà Nẵng
2017-04,BRSE,2,Đà Nẵng
2017-05,BRSE,3,Đà Nẵng
2017-06,BRSE,5,Đà Nẵng
2017-07,BRSE,4,Đà Nẵng
2017-08,BRSE,1,Đà Nẵng
2017-09,BRSE,7,Đà Nẵng
2017-10,BRSE,3,Đà Nẵng
2017-11,BRSE,3,Đà Nẵng
2017-12,BRSE,4,Đà Nẵng
2018-01,BRSE,7,Đà Nẵng
2018-02,BRSE,7,Đà Nẵng
2018-03,BRSE,8,Đà Nẵng
2018-04,BRSE,2,Đà Nẵng
2018-05,BRSE,20,Đà Nẵng
2018-06,BRSE,16,Đà Nẵng
2018-07,BRSE,62,Đà Nẵng
2018-08,BRSE,9,Đà Nẵng
2018-09,BRSE,25,Đà Nẵng
2018-10,BRSE,30,Đà Nẵng
2018-11,BRSE,23,Đà Nẵng
2018-12,BRSE,14,Đà Nẵng
2019-01,BRSE,5,Đà Nẵng
2019-02,BRSE,13,Đà Nẵng
2019-03,BRSE,17,Đà Nẵng
2019-04,BRSE,16,Đà Nẵng
2019-05,BRSE,19,Đà Nẵng
2019-06,BRSE,17,Đà Nẵng
2019-07,BRSE,2,Đà Nẵng
2019-08,BRSE,39,Đà Nẵng
2019-09,BRSE,44,Đà Nẵng
2019-10,BRSE,15,Đà Nẵng
2019-11,BRSE,16,Đà Nẵng
2019-12,BRSE,8,Đà Nẵng
2020-01,BRSE,18,Đà Nẵng
2020-02,BRSE,20,Đà Nẵng
2020-03,BRSE,12,Đà Nẵng
2020-04,BRSE,16,Đà Nẵng
2020-05,BRSE,2,Đà Nẵng
2020-06,BRSE,6,Đà Nẵng
2020-07,BRSE,10,Đà Nẵng
2020-08,BRSE,11,Đà Nẵng
2020-09,BRSE,8,Đà Nẵng
2020-10,BRSE,10,Đà Nẵng
2020-11,BRSE,10,Đà Nẵng
2020-12,BRSE,14,Đà Nẵng
2021-01,BRSE,6,Đà Nẵng
2021-02,BRSE,12,Đà Nẵng
2021-03,BRSE,48,Đà Nẵng
2021-04,BRSE,48,Đà Nẵng
2021-05,BRSE,25,Đà Nẵng
2021-06,BRSE,12,Đà Nẵng
2021-07,BRSE,20,Đà Nẵng
2021-08,BRSE,53,Đà Nẵng
2021-09,BRSE,35,Đà Nẵng
2021-10,BRSE,28,Đà Nẵng
2021-11,BRSE,23,Đà Nẵng
2021-12,BRSE,37,Đà Nẵng
2022-01,BRSE,30,Đà Nẵng
2022-02,BRSE,39,Đà Nẵng
2022-03,BRSE,25,Đà Nẵng
2022-04,BRSE,37,Đà Nẵng
2022-05,BRSE,18,Đà Nẵng
2022-06,BRSE,23,Đà Nẵng
2022-07,BRSE,19,Đà Nẵng
2022-08,BRSE,20,Đà Nẵng
2022-09,BRSE,32,Đà Nẵng
2022-10,BRSE,26,Đà Nẵng
2022-11,BRSE,29,Đà Nẵng
2022-12,BRSE,36,Đà Nẵng
2023-01,BRSE,19,Đà Nẵng
2023-02,BRSE,16,Đà Nẵng
2023-03,BRSE,20,Đà Nẵng
2023-04,BRSE,29,Đà Nẵng
2023-05,BRSE,26,Đà Nẵng
2023-06,BRSE,23,Đà Nẵng
2023-07,BRSE,25,Đà Nẵng
2023-08,BRSE,30,Đà Nẵng
2023-09,BRSE,20,Đà Nẵng
2023-10,BRSE,24,Đà Nẵng
2023-11,BRSE,9,Đà Nẵng
2023-12,BRSE,33,Đà Nẵng
2024-01,BRSE,16,Đà Nẵng
2024-02,BRSE,30,Đà Nẵng
2024-03,BRSE,22,Đà Nẵng
2024-04,BRSE,20,Đà Nẵng
2024-05,BRSE,30,Đà Nẵng
2019-08,C,26,Hà Nội
2020-07,C,4,Hà Nội
2020-08,C,2,Hà Nội
2020-09,C,2,Hà Nội
2020-10,C,9,Hà Nội
2020-11,C,2,Hà Nội
2020-12,C,2,Hà Nội
2021-01,C,4,Hà Nội
2021-09,C,11,Hà Nội
2021-11,C,15,Hà Nội
2022-03,C,5,Hà Nội
2022-06,C,17,Hà Nội
2022-08,C,18,Hà Nội
2022-09,C,15,Hà Nội
2022-11,C,10,Hà Nội
2019-08,C,28,Hồ Chí Minh
2020-07,C,4,Hồ Chí Minh
2020-08,C,2,Hồ Chí Minh
2020-09,C,2,Hồ Chí Minh
2020-10,C,10,Hồ Chí Minh
2020-11,C,2,Hồ Chí Minh
2020-12,C,2,Hồ Chí Minh
2021-01,C,5,Hồ Chí Minh
2021-09,C,10,Hồ Chí Minh
2021-11,C,17,Hồ Chí Minh
2022-03,C,4,Hồ Chí Minh
2022-06,C,18,Hồ Chí Minh
2022-08,C,15,Hồ Chí Minh
2022-09,C,15,Hồ Chí Minh
2022-11,C,10,Hồ Chí Minh
2019-08,C,25,Đà Nẵng
2020-07,C,4,Đà Nẵng
2020-08,C,2,Đà Nẵng
2020-09,C,2,Đà Nẵng
2020-10,C,10,Đà Nẵng
2020-11,C,2,Đà Nẵng
2020-12,C,2,Đà Nẵng
2021-01,C,4,Đà Nẵng
2021-09,C,10,Đà Nẵng
2021-11,C,15,Đà Nẵng
2022-03,C,4,Đà Nẵng
2022-06,C,20,Đà Nẵng
2022-08,C,15,Đà Nẵng
2022-09,C,15,Đà Nẵng
2022-11,C,10,Đà Nẵng
2019-02,C#,8,Hà Nội
2019-03,C#,8,Hà Nội
2019-06,C#,2,Hà Nội
2019-08,C#,2,Hà Nội
2019-10,C#,2,Hà Nội
2019-11,C#,13,Hà Nội
2019-12,C#,2,Hà Nội
2020-02,C#,5,Hà Nội
2020-04,C#,4,Hà Nội
2020-08,C#,2,Hà Nội
2020-10,C#,2,Hà Nội
2020-11,C#,4,Hà Nội
2021-01,C#,2,Hà Nội
2021-03,C#,47,Hà Nội
2021-04,C#,46,Hà Nội
2021-06,C#,5,Hà Nội
2021-07,C#,8,Hà Nội
2021-11,C#,4,Hà Nội
2021-12,C#,7,Hà Nội
2019-02,C#,6,Hồ Chí Minh
2019-03,C#,8,Hồ Chí Minh
2019-06,C#,2,Hồ Chí Minh
2019-08,C#,2,Hồ Chí Minh
2019-10,C#,2,Hồ Chí Minh
2019-11,C#,10,Hồ Chí Minh
2019-12,C#,2,Hồ Chí Minh
2020-02,C#,5,Hồ Chí Minh
2020-04,C#,4,Hồ Chí Minh
2020-08,C#,2,Hồ Chí Minh
2020-10,C#,2,Hồ Chí Minh
2020-11,C#,4,Hồ Chí Minh
2021-01,C#,2,Hồ Chí Minh
2021-03,C#,36,Hồ Chí Minh
2021-04,C#,41,Hồ Chí Minh
2021-06,C#,4,Hồ Chí Minh
2021-07,C#,10,Hồ Chí Minh
2021-11,C#,4,Hồ Chí Minh
2021-12,C#,6,Hồ Chí Minh
2019-02,C#,7,Đà Nẵng
2019-03,C#,7,Đà Nẵng
2019-06,C#,2,Đà Nẵng
2019-08,C#,2,Đà Nẵng
2019-10,C#,2,Đà Nẵng
2019-11,C#,11,Đà Nẵng
2019-12,C#,2,Đà Nẵng
2020-02,C#,5,Đà Nẵng
2020-04,C#,4,Đà Nẵng
2020-08,C#,2,Đà Nẵng
2020-10,C#,2,Đà Nẵng
2020-11,C#,4,Đà Nẵng
2021-01,C#,2,Đà Nẵng
2021-03,C#,40,Đà Nẵng
2021-04,C#,40,Đà Nẵng
2021-06,C#,4,Đà Nẵng
2021-07,C#,8,Đà Nẵng
2021-11,C#,4,Đà Nẵng
2021-12,C#,7,Đà Nẵng
2019-01,C++,13,Hà Nội
2019-02,C++,9,Hà Nội
2019-05,C++,28,Hà Nội
2019-06,C++,22,Hà Nội
2019-07,C++,14,Hà Nội
2019-08,C++,18,Hà Nội
2019-09,C++,24,Hà Nội
2019-11,C++,20,Hà Nội
2019-12,C++,7,Hà Nội
2020-02,C++,22,Hà Nội
2020-03,C++,6,Hà Nội
2020-05,C++,2,Hà Nội
2020-06,C++,2,Hà Nội
2020-07,C++,1,Hà Nội
2020-08,C++,1,Hà Nội
2020-09,C++,3,Hà Nội
2020-10,C++,2,Hà Nội
2020-11,C++,4,Hà Nội
2020-12,C++,5,Hà Nội
2021-01,C++,6,Hà Nội
2021-03,C++,16,Hà Nội
2021-04,C++,13,Hà Nội
2021-05,C++,8,Hà Nội
2021-06,C++,21,Hà Nội
2021-07,C++,19,Hà Nội
2021-08,C++,65,Hà Nội
2021-09,C++,54,Hà Nội
2021-10,C++,11,Hà Nội
2021-11,C++,3,Hà Nội
2021-12,C++,13,Hà Nội
2022-03,C++,40,Hà Nội
2022-06,C++,4,Hà Nội
2022-11,C++,2,Hà Nội
2022-12,C++,22,Hà Nội
2019-01,C++,12,Hồ Chí Minh
2019-02,C++,11,Hồ Chí Minh
2019-05,C++,22,Hồ Chí Minh
2019-06,C++,28,Hồ Chí Minh
2019-07,C++,13,Hồ Chí Minh
2019-08,C++,20,Hồ Chí Minh
2019-09,C++,23,Hồ Chí Minh
2019-11,C++,18,Hồ Chí Minh
2019-12,C++,6,Hồ Chí Minh
2020-02,C++,24,Hồ Chí Minh
2020-03,C++,6,Hồ Chí Minh
2020-05,C++,2,Hồ Chí Minh
2020-06,C++,2,Hồ Chí Minh
2020-07,C++,1,Hồ Chí Minh
2020-08,C++,1,Hồ Chí Minh
2020-09,C++,3,Hồ Chí Minh
2020-10,C++,2,Hồ Chí Minh
2020-11,C++,4,Hồ Chí Minh
2020-12,C++,6,Hồ Chí Minh
2021-01,C++,7,Hồ Chí Minh
2021-03,C++,15,Hồ Chí Minh
2021-04,C++,14,Hồ Chí Minh
2021-05,C++,10,Hồ Chí Minh
2021-06,C++,22,Hồ Chí Minh
2021-07,C++,18,Hồ Chí Minh
2021-08,C++,50,Hồ Chí Minh
2021-09,C++,57,Hồ Chí Minh
2021-10,C++,12,Hồ Chí Minh
2021-11,C++,4,Hồ Chí Minh
2021-12,C++,12,Hồ Chí Minh
2022-03,C++,32,Hồ Chí Minh
2022-06,C++,4,Hồ Chí Minh
2022-11,C++,2,Hồ Chí Minh
2022-12,C++,19,Hồ Chí Minh
2019-01,C++,14,Đà Nẵng
2019-02,C++,9,Đà Nẵng
2019-05,C++,24,Đà Nẵng
2019-06,C++,27,Đà Nẵng
2019-07,C++,12,Đà Nẵng
2019-08,C++,22,Đà Nẵng
2019-09,C++,28,Đà Nẵng
2019-11,C++,17,Đà Nẵng
2019-12,C++,7,Đà Nẵng
2020-02,C++,22,Đà Nẵng
2020-03,C++,7,Đà Nẵng
2020-05,C++,2,Đà Nẵng
2020-06,C++,2,Đà Nẵng
2020-07,C++,1,Đà Nẵng
2020-08,C++,1,Đà Nẵng
2020-09,C++,3,Đà Nẵng
2020-10,C++,2,Đà Nẵng
2020-11,C++,4,Đà Nẵng
2020-12,C++,6,Đà Nẵng
2021-01,C++,6,Đà Nẵng
2021-03,C++,14,Đà Nẵng
2021-04,C++,14,Đà Nẵng
2021-05,C++,10,Đà Nẵng
2021-06,C++,20,Đà Nẵng
2021-07,C++,17,Đà Nẵng
2021-08,C++,57,Đà Nẵng
2021-09,C++,54,Đà Nẵng
2021-10,C++,13,Đà Nẵng
2021-11,C++,4,Đà Nẵng
2021-12,C++,13,Đà Nẵng
2022-03,C++,34,Đà Nẵng
2022-06,C++,4,Đà Nẵng
2022-11,C++,2,Đà Nẵng
2022-12,C++,19,Đà Nẵng
2015-01,C++/C,15,Hà Nội
2015-03,C++/C,14,Hà Nội
2015-04,C++/C,19,Hà Nội
2015-05,C++/C,18,Hà Nội
2015-06,C++/C,25,Hà Nội
2015-07,C++/C,16,Hà Nội
2015-08,C++/C,22,Hà Nội
2015-09,C++/C,3,Hà Nội
2015-10,C++/C,56,Hà Nội
2015-11,C++/C,8,Hà Nội
2015-12,C++/C,47,Hà Nội
2015-01,C++/C,16,Hồ Chí Minh
2015-03,C++/C,18,Hồ Chí Minh
2015-04,C++/C,16,Hồ Chí Minh
2015-05,C++/C,17,Hồ Chí Minh
2015-06,C++/C,24,Hồ Chí Minh
2015-07,C++/C,13,Hồ Chí Minh
2015-08,C++/C,27,Hồ Chí Minh
2015-09,C++/C,3,Hồ Chí Minh
2015-10,C++/C,66,Hồ Chí Minh
2015-11,C++/C,7,Hồ Chí Minh
2015-12,C++/C,48,Hồ Chí Minh
2015-01,C++/C,15,Đà Nẵng
2015-03,C++/C,15,Đà Nẵng
2015-04,C++/C,18,Đà Nẵng
2015-05,C++/C,16,Đà Nẵng
2015-06,C++/C,22,Đà Nẵng
2015-07,C++/C,14,Đà Nẵng
2015-08,C++/C,24,Đà Nẵng
2015-09,C++/C,3,Đà Nẵng
2015-10,C++/C,59,Đà Nẵng
2015-11,C++/C,7,Đà Nẵng
2015-12,C++/C,56,Đà Nẵng
2019-03,C++DEV ,2,Hà Nội
2019-03,C++DEV ,2,Hồ Chí Minh
2019-03,C++DEV ,2,Đà Nẵng
2015-01,C/C++,2,Hà Nội
2015-02,C/C++,2,Hà Nội
2015-03,C/C++,2,Hà Nội
2015-04,C/C++,2,Hà Nội
2015-05,C/C++,4,Hà Nội
2015-06,C/C++,2,Hà Nội
2015-07,C/C++,2,Hà Nội
2015-08,C/C++,2,Hà Nội
2015-09,C/C++,2,Hà Nội
2015-10,C/C++,2,Hà Nội
2015-11,C/C++,3,Hà Nội
2015-12,C/C++,2,Hà Nội
2016-01,C/C++,8,Hà Nội
2016-02,C/C++,70,Hà Nội
2016-03,C/C++,61,Hà Nội
2016-04,C/C++,9,Hà Nội
2016-05,C/C++,4,Hà Nội
2016-06,C/C++,27,Hà Nội
2016-07,C/C++,11,Hà Nội
2016-08,C/C++,37,Hà Nội
2016-09,C/C++,3,Hà Nội
2016-10,C/C++,12,Hà Nội
2016-11,C/C++,5,Hà Nội
2016-12,C/C++,9,Hà Nội
2017-01,C/C++,14,Hà Nội
2017-02,C/C++,8,Hà Nội
2017-03,C/C++,6,Hà Nội
2017-04,C/C++,82,Hà Nội
2017-05,C/C++,16,Hà Nội
2017-06,C/C++,32,Hà Nội
2017-07,C/C++,55,Hà Nội
2017-08,C/C++,60,Hà Nội
2017-09,C/C++,58,Hà Nội
2017-10,C/C++,7,Hà Nội
2017-11,C/C++,23,Hà Nội
2017-12,C/C++,11,Hà Nội
2018-01,C/C++,20,Hà Nội
2018-02,C/C++,23,Hà Nội
2018-03,C/C++,32,Hà Nội
2018-04,C/C++,19,Hà Nội
2018-05,C/C++,7,Hà Nội
2018-06,C/C++,19,Hà Nội
2018-07,C/C++,4,Hà Nội
2018-08,C/C++,12,Hà Nội
2018-09,C/C++,6,Hà Nội
2018-10,C/C++,34,Hà Nội
2018-11,C/C++,4,Hà Nội
2018-12,C/C++,26,Hà Nội
2019-01,C/C++,16,Hà Nội
2019-02,C/C++,21,Hà Nội
2019-03,C/C++,32,Hà Nội
2019-04,C/C++,25,Hà Nội
2019-05,C/C++,11,Hà Nội
2019-06,C/C++,21,Hà Nội
2019-07,C/C++,18,Hà Nội
2019-08,C/C++,35,Hà Nội
2019-09,C/C++,22,Hà Nội
2019-10,C/C++,48,Hà Nội
2019-11,C/C++,26,Hà Nội
2019-12,C/C++,36,Hà Nội
2020-01,C/C++,31,Hà Nội
2020-02,C/C++,32,Hà Nội
2020-03,C/C++,25,Hà Nội
2020-04,C/C++,29,Hà Nội
2020-05,C/C++,16,Hà Nội
2020-06,C/C++,8,Hà Nội
2020-07,C/C++,7,Hà Nội
2020-08,C/C++,5,Hà Nội
2020-09,C/C++,5,Hà Nội
2020-10,C/C++,5,Hà Nội
2020-11,C/C++,8,Hà Nội
2020-12,C/C++,6,Hà Nội
2021-01,C/C++,2,Hà Nội
2021-02,C/C++,13,Hà Nội
2021-03,C/C++,14,Hà Nội
2021-04,C/C++,13,Hà Nội
2021-05,C/C++,14,Hà Nội
2021-06,C/C++,35,Hà Nội
2021-07,C/C++,14,Hà Nội
2021-08,C/C++,11,Hà Nội
2021-09,C/C++,21,Hà Nội
2021-10,C/C++,7,Hà Nội
2021-11,C/C++,7,Hà Nội
2021-12,C/C++,7,Hà Nội
2022-01,C/C++,7,Hà Nội
2022-02,C/C++,27,Hà Nội
2022-03,C/C++,40,Hà Nội
2022-04,C/C++,41,Hà Nội
2022-05,C/C++,30,Hà Nội
2022-06,C/C++,15,Hà Nội
2022-07,C/C++,11,Hà Nội
2022-08,C/C++,11,Hà Nội
2022-09,C/C++,16,Hà Nội
2022-10,C/C++,13,Hà Nội
2022-11,C/C++,0,Hà Nội
2022-12,C/C++,0,Hà Nội
2023-01,C/C++,20,Hà Nội
2023-02,C/C++,22,Hà Nội
2023-03,C/C++,23,Hà Nội
2023-04,C/C++,33,Hà Nội
2023-05,C/C++,34,Hà Nội
2023-06,C/C++,23,Hà Nội
2023-07,C/C++,29,Hà Nội
2023-08,C/C++,29,Hà Nội
2023-09,C/C++,26,Hà Nội
2023-10,C/C++,33,Hà Nội
2023-11,C/C++,22,Hà Nội
2023-12,C/C++,21,Hà Nội
2024-01,C/C++,26,Hà Nội
2024-02,C/C++,35,Hà Nội
2024-03,C/C++,23,Hà Nội
2024-04,C/C++,29,Hà Nội
2024-05,C/C++,25,Hà Nội
2015-01,C/C++,2,Hồ Chí Minh
2015-02,C/C++,2,Hồ Chí Minh
2015-03,C/C++,2,Hồ Chí Minh
2015-04,C/C++,2,Hồ Chí Minh
2015-05,C/C++,4,Hồ Chí Minh
2015-06,C/C++,2,Hồ Chí Minh
2015-07,C/C++,2,Hồ Chí Minh
2015-08,C/C++,2,Hồ Chí Minh
2015-09,C/C++,2,Hồ Chí Minh
2015-10,C/C++,2,Hồ Chí Minh
2015-11,C/C++,4,Hồ Chí Minh
2015-12,C/C++,2,Hồ Chí Minh
2016-01,C/C++,8,Hồ Chí Minh
2016-02,C/C++,63,Hồ Chí Minh
2016-03,C/C++,48,Hồ Chí Minh
2016-04,C/C++,9,Hồ Chí Minh
2016-05,C/C++,5,Hồ Chí Minh
2016-06,C/C++,24,Hồ Chí Minh
2016-07,C/C++,15,Hồ Chí Minh
2016-08,C/C++,39,Hồ Chí Minh
2016-09,C/C++,4,Hồ Chí Minh
2016-10,C/C++,11,Hồ Chí Minh
2016-11,C/C++,5,Hồ Chí Minh
2016-12,C/C++,13,Hồ Chí Minh
2017-01,C/C++,10,Hồ Chí Minh
2017-02,C/C++,7,Hồ Chí Minh
2017-03,C/C++,7,Hồ Chí Minh
2017-04,C/C++,66,Hồ Chí Minh
2017-05,C/C++,13,Hồ Chí Minh
2017-06,C/C++,32,Hồ Chí Minh
2017-07,C/C++,62,Hồ Chí Minh
2017-08,C/C++,59,Hồ Chí Minh
2017-09,C/C++,42,Hồ Chí Minh
2017-10,C/C++,6,Hồ Chí Minh
2017-11,C/C++,22,Hồ Chí Minh
2017-12,C/C++,10,Hồ Chí Minh
2018-01,C/C++,20,Hồ Chí Minh
2018-02,C/C++,18,Hồ Chí Minh
2018-03,C/C++,36,Hồ Chí Minh
2018-04,C/C++,23,Hồ Chí Minh
2018-05,C/C++,7,Hồ Chí Minh
2018-06,C/C++,19,Hồ Chí Minh
2018-07,C/C++,5,Hồ Chí Minh
2018-08,C/C++,10,Hồ Chí Minh
2018-09,C/C++,7,Hồ Chí Minh
2018-10,C/C++,33,Hồ Chí Minh
2018-11,C/C++,4,Hồ Chí Minh
2018-12,C/C++,20,Hồ Chí Minh
2019-01,C/C++,21,Hồ Chí Minh
2019-02,C/C++,21,Hồ Chí Minh
2019-03,C/C++,30,Hồ Chí Minh
2019-04,C/C++,23,Hồ Chí Minh
2019-05,C/C++,14,Hồ Chí Minh
2019-06,C/C++,21,Hồ Chí Minh
2019-07,C/C++,16,Hồ Chí Minh
2019-08,C/C++,35,Hồ Chí Minh
2019-09,C/C++,19,Hồ Chí Minh
2019-10,C/C++,43,Hồ Chí Minh
2019-11,C/C++,21,Hồ Chí Minh
2019-12,C/C++,36,Hồ Chí Minh
2020-01,C/C++,29,Hồ Chí Minh
2020-02,C/C++,33,Hồ Chí Minh
2020-03,C/C++,24,Hồ Chí Minh
2020-04,C/C++,25,Hồ Chí Minh
2020-05,C/C++,21,Hồ Chí Minh
2020-06,C/C++,6,Hồ Chí Minh
2020-07,C/C++,6,Hồ Chí Minh
2020-08,C/C++,5,Hồ Chí Minh
2020-09,C/C++,6,Hồ Chí Minh
2020-10,C/C++,6,Hồ Chí Minh
2020-11,C/C++,8,Hồ Chí Minh
2020-12,C/C++,7,Hồ Chí Minh
2021-01,C/C++,2,Hồ Chí Minh
2021-02,C/C++,14,Hồ Chí Minh
2021-03,C/C++,14,Hồ Chí Minh
2021-04,C/C++,47,Hồ Chí Minh
2021-05,C/C++,17,Hồ Chí Minh
2021-06,C/C++,36,Hồ Chí Minh
2021-07,C/C++,16,Hồ Chí Minh
2021-08,C/C++,10,Hồ Chí Minh
2021-09,C/C++,9,Hồ Chí Minh
2021-10,C/C++,10,Hồ Chí Minh
2021-11,C/C++,19,Hồ Chí Minh
2021-12,C/C++,2,Hồ Chí Minh
2022-01,C/C++,6,Hồ Chí Minh
2022-02,C/C++,27,Hồ Chí Minh
2022-03,C/C++,40,Hồ Chí Minh
2022-04,C/C++,47,Hồ Chí Minh
2022-05,C/C++,31,Hồ Chí Minh
2022-06,C/C++,19,Hồ Chí Minh
2022-07,C/C++,13,Hồ Chí Minh
2022-08,C/C++,14,Hồ Chí Minh
2022-09,C/C++,20,Hồ Chí Minh
2022-10,C/C++,14,Hồ Chí Minh
2022-11,C/C++,0,Hồ Chí Minh
2022-12,C/C++,0,Hồ Chí Minh
2023-01,C/C++,32,Hồ Chí Minh
2023-02,C/C++,24,Hồ Chí Minh
2023-03,C/C++,24,Hồ Chí Minh
2023-04,C/C++,24,Hồ Chí Minh
2023-05,C/C++,26,Hồ Chí Minh
2023-06,C/C++,25,Hồ Chí Minh
2023-07,C/C++,28,Hồ Chí Minh
2023-08,C/C++,30,Hồ Chí Minh
2023-09,C/C++,25,Hồ Chí Minh
2023-10,C/C++,25,Hồ Chí Minh
2023-11,C/C++,25,Hồ Chí Minh
2023-12,C/C++,17,Hồ Chí Minh
2024-01,C/C++,20,Hồ Chí Minh
2024-02,C/C++,24,Hồ Chí Minh
2024-03,C/C++,29,Hồ Chí Minh
2024-04,C/C++,25,Hồ Chí Minh
2024-05,C/C++,27,Hồ Chí Minh
2015-01,C/C++,2,Đà Nẵng
2015-02,C/C++,2,Đà Nẵng
2015-03,C/C++,2,Đà Nẵng
2015-04,C/C++,2,Đà Nẵng
2015-05,C/C++,5,Đà Nẵng
2015-06,C/C++,2,Đà Nẵng
2015-07,C/C++,2,Đà Nẵng
2015-08,C/C++,2,Đà Nẵng
2015-09,C/C++,2,Đà Nẵng
2015-10,C/C++,2,Đà Nẵng
2015-11,C/C++,3,Đà Nẵng
2015-12,C/C++,2,Đà Nẵng
2016-01,C/C++,8,Đà Nẵng
2016-02,C/C++,62,Đà Nẵng
2016-03,C/C++,56,Đà Nẵng
2016-04,C/C++,8,Đà Nẵng
2016-05,C/C++,5,Đà Nẵng
2016-06,C/C++,25,Đà Nẵng
2016-07,C/C++,13,Đà Nẵng
2016-08,C/C++,36,Đà Nẵng
2016-09,C/C++,3,Đà Nẵng
2016-10,C/C++,13,Đà Nẵng
2016-11,C/C++,5,Đà Nẵng
2016-12,C/C++,11,Đà Nẵng
2017-01,C/C++,13,Đà Nẵng
2017-02,C/C++,7,Đà Nẵng
2017-03,C/C++,6,Đà Nẵng
2017-04,C/C++,70,Đà Nẵng
2017-05,C/C++,15,Đà Nẵng
2017-06,C/C++,33,Đà Nẵng
2017-07,C/C++,57,Đà Nẵng
2017-08,C/C++,72,Đà Nẵng
2017-09,C/C++,52,Đà Nẵng
2017-10,C/C++,7,Đà Nẵng
2017-11,C/C++,20,Đà Nẵng
2017-12,C/C++,10,Đà Nẵng
2018-01,C/C++,22,Đà Nẵng
2018-02,C/C++,22,Đà Nẵng
2018-03,C/C++,38,Đà Nẵng
2018-04,C/C++,22,Đà Nẵng
2018-05,C/C++,7,Đà Nẵng
2018-06,C/C++,20,Đà Nẵng
2018-07,C/C++,4,Đà Nẵng
2018-08,C/C++,12,Đà Nẵng
2018-09,C/C++,6,Đà Nẵng
2018-10,C/C++,32,Đà Nẵng
2018-11,C/C++,4,Đà Nẵng
2018-12,C/C++,24,Đà Nẵng
2019-01,C/C++,16,Đà Nẵng
2019-02,C/C++,14,Đà Nẵng
2019-03,C/C++,30,Đà Nẵng
2019-04,C/C++,18,Đà Nẵng
2019-05,C/C++,10,Đà Nẵng
2019-06,C/C++,24,Đà Nẵng
2019-07,C/C++,11,Đà Nẵng
2019-08,C/C++,18,Đà Nẵng
2019-09,C/C++,20,Đà Nẵng
2019-10,C/C++,44,Đà Nẵng
2019-11,C/C++,23,Đà Nẵng
2019-12,C/C++,34,Đà Nẵng
2020-01,C/C++,34,Đà Nẵng
2020-02,C/C++,30,Đà Nẵng
2020-03,C/C++,29,Đà Nẵng
2020-04,C/C++,30,Đà Nẵng
2020-05,C/C++,19,Đà Nẵng
2020-06,C/C++,7,Đà Nẵng
2020-07,C/C++,6,Đà Nẵng
2020-08,C/C++,5,Đà Nẵng
2020-09,C/C++,6,Đà Nẵng
2020-10,C/C++,5,Đà Nẵng
2020-11,C/C++,7,Đà Nẵng
2020-12,C/C++,6,Đà Nẵng
2021-01,C/C++,2,Đà Nẵng
2021-02,C/C++,12,Đà Nẵng
2021-03,C/C++,13,Đà Nẵng
2021-04,C/C++,13,Đà Nẵng
2021-05,C/C++,17,Đà Nẵng
2021-06,C/C++,37,Đà Nẵng
2021-07,C/C++,17,Đà Nẵng
2021-08,C/C++,11,Đà Nẵng
2021-09,C/C++,22,Đà Nẵng
2021-10,C/C++,6,Đà Nẵng
2021-11,C/C++,13,Đà Nẵng
2021-12,C/C++,2,Đà Nẵng
2022-01,C/C++,6,Đà Nẵng
2022-02,C/C++,31,Đà Nẵng
2022-03,C/C++,44,Đà Nẵng
